AnyPadro;Seccio;GrupEdat;Dones;Homes;Total;IdSeccio
2009;602;65-74;58;62;120;SEC_602
2009;516;00-02;19;12;31;SEC_516
2009;408;00-02;27;14;41;SEC_408
2009;605;12-15;4;7;11;SEC_605
2009;125;35-49;207;237;444;SEC_125
2009;110;35-49;119;102;221;SEC_110
2009;311;50-64;115;95;210;SEC_311
2009;619;50-64;140;124;264;SEC_619
2009;612;18-24;27;32;59;SEC_612
2009;534;16-17;13;9;22;SEC_534
2009;430;25-34;115;133;248;SEC_430
2009;428;03-11;35;23;58;SEC_428
2009;214;03-11;45;25;70;SEC_214
2009;632;16-17;4;9;13;SEC_632
2009;138;65-74;43;40;83;SEC_138
2009;439;75 i +;52;42;94;SEC_439
2009;511;50-64;50;45;95;SEC_511
2009;219;18-24;58;52;110;SEC_219
2009;437;65-74;45;31;76;SEC_437
2009;247;18-24;56;65;121;SEC_247
2009;118;16-17;17;12;29;SEC_118
2009;402;65-74;48;41;89;SEC_402
2009;418;00-02;25;14;39;SEC_418
2009;220;50-64;63;58;121;SEC_220
2009;532;16-17;16;7;23;SEC_532
2009;104;25-34;54;66;120;SEC_104
2009;209;50-64;81;74;155;SEC_209
2009;623;50-64;177;146;323;SEC_623
2009;137;18-24;62;50;112;SEC_137
2009;417;12-15;13;15;28;SEC_417
2009;303;16-17;12;9;21;SEC_303
2009;310;75 i +;39;28;67;SEC_310
2009;433;65-74;37;31;68;SEC_433
2009;601;03-11;41;43;84;SEC_601
2009;233;25-34;100;128;228;SEC_233
2009;423;03-11;46;31;77;SEC_423
2009;210;75 i +;109;52;161;SEC_210
2009;306;12-15;29;31;60;SEC_306
2009;127;00-02;5;11;16;SEC_127
2009;225;25-34;47;59;106;SEC_225
2009;620;12-15;5;9;14;SEC_620
2009;512;00-02;13;16;29;SEC_512
2009;512;75 i +;46;25;71;SEC_512
2009;436;65-74;34;19;53;SEC_436
2009;533;25-34;122;145;267;SEC_533
2009;217;25-34;72;97;169;SEC_217
2009;435;50-64;79;78;157;SEC_435
2009;609;16-17;4;7;11;SEC_609
2009;305;18-24;86;78;164;SEC_305
2009;112;03-11;61;56;117;SEC_112
2009;606;65-74;73;59;132;SEC_606
2009;323;35-49;328;344;672;SEC_323
2009;325;75 i +;174;94;268;SEC_325
2009;233;75 i +;50;26;76;SEC_233
2009;308;75 i +;93;46;139;SEC_308
2009;315;12-15;25;24;49;SEC_315
2009;435;18-24;64;55;119;SEC_435
2009;508;03-11;27;22;49;SEC_508
2009;136;25-34;115;109;224;SEC_136
2009;207;65-74;34;29;63;SEC_207
2009;512;03-11;29;50;79;SEC_512
2009;308;50-64;202;189;391;SEC_308
2009;249;50-64;89;76;165;SEC_249
2009;229;12-15;18;19;37;SEC_229
2009;617;65-74;69;41;110;SEC_617
2009;104;75 i +;84;43;127;SEC_104
2009;522;18-24;61;45;106;SEC_522
2009;227;16-17;7;3;10;SEC_227
2009;134;03-11;53;58;111;SEC_134
2009;439;65-74;61;47;108;SEC_439
2009;129;75 i +;58;36;94;SEC_129
2009;616;35-49;330;338;668;SEC_616
2009;102;16-17;14;17;31;SEC_102
2009;137;00-02;30;19;49;SEC_137
2009;538;00-02;18;22;40;SEC_538
2009;532;03-11;52;49;101;SEC_532
2009;304;03-11;101;104;205;SEC_304
2009;217;16-17;6;4;10;SEC_217
2009;631;65-74;74;75;149;SEC_631
2009;207;35-49;77;69;146;SEC_207
2009;424;03-11;19;29;48;SEC_424
2009;628;00-02;14;11;25;SEC_628
2009;412;65-74;108;88;196;SEC_412
2009;528;75 i +;60;40;100;SEC_528
2009;415;65-74;22;25;47;SEC_415
2009;224;65-74;22;13;35;SEC_224
2009;510;00-02;12;12;24;SEC_510
2009;132;75 i +;81;65;146;SEC_132
2009;322;65-74;54;44;98;SEC_322
2009;249;25-34;111;115;226;SEC_249
2009;419;03-11;45;58;103;SEC_419
2009;243;00-02;18;26;44;SEC_243
2009;248;12-15;29;24;53;SEC_248
2009;101;12-15;30;27;57;SEC_101
2009;534;03-11;35;39;74;SEC_534
2009;303;50-64;134;108;242;SEC_303
2009;242;03-11;37;29;66;SEC_242
2009;308;00-02;34;21;55;SEC_308
2009;133;18-24;28;31;59;SEC_133
2009;115;65-74;50;46;96;SEC_115
2009;325;03-11;68;67;135;SEC_325
2009;603;18-24;15;26;41;SEC_603
2009;620;35-49;61;63;124;SEC_620
2009;243;75 i +;100;65;165;SEC_243
2009;107;00-02;38;36;74;SEC_107
2009;619;65-74;113;90;203;SEC_619
2009;209;00-02;7;14;21;SEC_209
2009;525;12-15;18;18;36;SEC_525
2009;305;25-34;123;136;259;SEC_305
2009;324;00-02;23;14;37;SEC_324
2009;519;50-64;40;27;67;SEC_519
2009;618;16-17;5;4;9;SEC_618
2009;202;00-02;16;23;39;SEC_202
2009;428;65-74;21;12;33;SEC_428
2009;512;25-34;87;98;185;SEC_512
2009;612;16-17;7;13;20;SEC_612
