AnyPadro;Seccio;GrupEdat;Dones;Homes;Total;IdSeccio
2012;401;75 i +;93;44;137;SEC_401
2012;242;75 i +;94;64;158;SEC_242
2012;529;03-11;63;52;115;SEC_529
2012;233;75 i +;56;38;94;SEC_233
2012;623;12-15;19;27;46;SEC_623
2012;435;65-74;35;25;60;SEC_435
2012;102;75 i +;103;69;172;SEC_102
2012;317;75 i +;58;19;77;SEC_317
2012;425;65-74;44;43;87;SEC_425
2012;509;12-15;20;20;40;SEC_509
2012;131;50-64;165;143;308;SEC_131
2012;209;12-15;16;13;29;SEC_209
2012;526;16-17;3;5;8;SEC_526
2012;614;50-64;98;74;172;SEC_614
2012;505;35-49;133;137;270;SEC_505
2012;137;18-24;51;52;103;SEC_137
2012;508;12-15;7;8;15;SEC_508
2012;619;35-49;125;133;258;SEC_619
2012;227;03-11;29;19;48;SEC_227
2012;239;12-15;23;28;51;SEC_239
2012;437;00-02;17;15;32;SEC_437
2012;512;25-34;80;66;146;SEC_512
2012;532;65-74;82;64;146;SEC_532
2012;114;25-34;95;98;193;SEC_114
2012;246;16-17;19;13;32;SEC_246
2012;519;16-17;5;3;8;SEC_519
2012;628;16-17;15;6;21;SEC_628
2012;507;00-02;12;12;24;SEC_507
2012;533;00-02;17;23;40;SEC_533
2012;301;75 i +;136;95;231;SEC_301
2012;612;03-11;33;41;74;SEC_612
2012;119;00-02;13;13;26;SEC_119
2012;430;65-74;43;31;74;SEC_430
2012;621;25-34;92;109;201;SEC_621
2012;405;75 i +;86;63;149;SEC_405
2012;501;00-02;5;10;15;SEC_501
2012;419;25-34;68;76;144;SEC_419
2012;136;00-02;23;23;46;SEC_136
2012;605;50-64;50;37;87;SEC_605
2012;524;16-17;8;7;15;SEC_524
2012;624;12-15;12;14;26;SEC_624
2012;632;65-74;60;48;108;SEC_632
2012;505;25-34;68;61;129;SEC_505
2012;508;65-74;27;21;48;SEC_508
2012;111;00-02;10;5;15;SEC_111
2012;616;50-64;292;273;565;SEC_616
2012;531;12-15;12;21;33;SEC_531
2012;223;03-11;46;57;103;SEC_223
2012;216;03-11;47;44;91;SEC_216
2012;528;16-17;12;11;23;SEC_528
2012;247;75 i +;83;43;126;SEC_247
2012;614;00-02;8;17;25;SEC_614
2012;609;65-74;74;76;150;SEC_609
2012;205;00-02;13;9;22;SEC_205
2012;232;18-24;40;35;75;SEC_232
2012;514;50-64;52;56;108;SEC_514
2012;614;65-74;80;72;152;SEC_614
2012;411;65-74;72;59;131;SEC_411
2012;223;50-64;90;90;180;SEC_223
2012;324;35-49;155;168;323;SEC_324
2012;508;18-24;26;20;46;SEC_508
2012;410;50-64;152;128;280;SEC_410
2012;123;50-64;128;119;247;SEC_123
2012;437;18-24;32;44;76;SEC_437
2012;308;35-49;266;238;504;SEC_308
2012;537;12-15;13;23;36;SEC_537
2012;223;75 i +;63;46;109;SEC_223
2012;125;12-15;27;30;57;SEC_125
2012;506;35-49;166;183;349;SEC_506
2012;619;50-64;144;129;273;SEC_619
2012;503;25-34;47;58;105;SEC_503
2012;506;03-11;58;79;137;SEC_506
2012;313;35-49;235;216;451;SEC_313
2012;309;03-11;51;66;117;SEC_309
2012;521;03-11;31;39;70;SEC_521
2012;124;00-02;9;8;17;SEC_124
2012;401;25-34;70;89;159;SEC_401
2012;213;65-74;44;39;83;SEC_213
2012;515;03-11;26;26;52;SEC_515
2012;538;00-02;17;16;33;SEC_538
2012;129;18-24;40;45;85;SEC_129
2012;107;75 i +;104;51;155;SEC_107
2012;403;50-64;108;95;203;SEC_403
2012;101;25-34;104;80;184;SEC_101
2012;418;35-49;162;173;335;SEC_418
2012;134;03-11;53;63;116;SEC_134
2012;631;00-02;20;15;35;SEC_631
2012;227;18-24;13;18;31;SEC_227
2012;423;65-74;47;47;94;SEC_423
2012;514;25-34;60;57;117;SEC_514
2012;434;03-11;31;38;69;SEC_434
2012;120;00-02;23;20;43;SEC_120
2012;207;00-02;10;9;19;SEC_207
2012;228;75 i +;45;33;78;SEC_228
2012;416;00-02;9;18;27;SEC_416
2012;617;12-15;15;17;32;SEC_617
2012;117;25-34;145;148;293;SEC_117
2012;224;35-49;82;86;168;SEC_224
2012;221;35-49;122;137;259;SEC_221
2012;536;18-24;25;30;55;SEC_536
2012;513;50-64;64;53;117;SEC_513
2012;421;35-49;160;162;322;SEC_421
2012;537;18-24;59;53;112;SEC_537
2012;535;65-74;90;87;177;SEC_535
2012;130;35-49;133;139;272;SEC_130
2012;535;75 i +;49;47;96;SEC_535
2012;608;18-24;26;25;51;SEC_608
2012;437;16-17;6;5;11;SEC_437
2012;405;03-11;28;35;63;SEC_405
2012;302;12-15;8;18;26;SEC_302
2012;431;16-17;15;21;36;SEC_431
2012;317;12-15;30;22;52;SEC_317
2012;217;12-15;13;13;26;SEC_217
2012;325;25-34;104;127;231;SEC_325
2012;237;25-34;130;112;242;SEC_237
2012;420;25-34;117;120;237;SEC_420
2012;508;35-49;85;93;178;SEC_508
2012;102;25-34;83;79;162;SEC_102
2012;624;25-34;61;75;136;SEC_624
2012;416;50-64;61;61;122;SEC_416
2012;607;03-11;41;30;71;SEC_607
2012;227;16-17;8;7;15;SEC_227
2012;231;65-74;47;36;83;SEC_231
2012;137;25-34;111;100;211;SEC_137
2012;504;25-34;67;66;133;SEC_504
2012;424;65-74;34;23;57;SEC_424
2012;308;12-15;46;54;100;SEC_308
2012;437;65-74;47;27;74;SEC_437
2012;415;25-34;88;99;187;SEC_415
2012;129;12-15;17;27;44;SEC_129
2012;628;35-49;108;101;209;SEC_628
2012;502;16-17;10;10;20;SEC_502
