AnyPadro;Seccio;GrupEdat;Dones;Homes;Total;IdSeccio
2018;129;00-02;8;16;24;SEC_129
2018;106;12-15;27;25;52;SEC_106
2018;308;16-17;19;19;38;SEC_308
2018;433;35-49;231;227;458;SEC_433
2018;214;50-64;191;190;381;SEC_214
2018;242;00-02;17;19;36;SEC_242
2018;526;35-49;282;276;558;SEC_526
2018;312;25-34;163;156;319;SEC_312
2018;210;35-49;101;93;194;SEC_210
2018;308;50-64;214;207;421;SEC_308
2018;131;65-74;127;117;244;SEC_131
2018;632;65-74;47;40;87;SEC_632
2018;130;50-64;99;91;190;SEC_130
2018;104;00-02;11;13;24;SEC_104
2018;615;50-64;50;47;97;SEC_615
2018;619;50-64;143;136;279;SEC_619
2018;139;16-17;10;10;20;SEC_139
2018;507;00-02;9;13;22;SEC_507
2018;402;75 i +;57;43;100;SEC_402
2018;436;03-11;83;63;146;SEC_436
2018;514;03-11;51;64;115;SEC_514
2018;513;65-74;50;35;85;SEC_513
2018;318;18-24;33;27;60;SEC_318
2018;322;12-15;30;22;52;SEC_322
2018;436;25-34;108;115;223;SEC_436
2018;303;25-34;100;96;196;SEC_303
2018;409;00-02;29;26;55;SEC_409
2018;112;12-15;36;32;68;SEC_112
2018;212;00-02;14;20;34;SEC_212
2018;622;25-34;49;35;84;SEC_622
2018;530;12-15;24;32;56;SEC_530
2018;121;03-11;32;49;81;SEC_121
2018;502;25-34;87;94;181;SEC_502
2018;430;03-11;59;57;116;SEC_430
2018;602;03-11;53;63;116;SEC_602
2018;316;35-49;170;183;353;SEC_316
2018;135;03-11;54;58;112;SEC_135
2018;216;75 i +;87;58;145;SEC_216
2018;229;18-24;101;88;189;SEC_229
2018;213;16-17;6;11;17;SEC_213
2018;612;16-17;7;14;21;SEC_612
2018;537;65-74;79;53;132;SEC_537
2018;131;03-11;60;46;106;SEC_131
2018;325;03-11;49;60;109;SEC_325
2018;207;50-64;182;154;336;SEC_207
2018;422;25-34;84;83;167;SEC_422
2018;249;00-02;15;10;25;SEC_249
2018;416;25-34;125;112;237;SEC_416
2018;606;12-15;19;20;39;SEC_606
2018;513;50-64;137;143;280;SEC_513
2018;233;18-24;32;54;86;SEC_233
2018;435;03-11;55;65;120;SEC_435
2018;607;75 i +;114;91;205;SEC_607
2018;224;25-34;121;107;228;SEC_224
2018;418;00-02;10;24;34;SEC_418
2018;625;50-64;144;114;258;SEC_625
2018;226;00-02;26;22;48;SEC_226
2018;308;00-02;27;26;53;SEC_308
2018;518;25-34;78;70;148;SEC_518
2018;325;25-34;84;80;164;SEC_325
2018;210;65-74;60;51;111;SEC_210
2018;236;16-17;4;13;17;SEC_236
2018;305;00-02;16;19;35;SEC_305
2018;130;35-49;139;133;272;SEC_130
2018;537;75 i +;89;61;150;SEC_537
2018;610;18-24;43;49;92;SEC_610
2018;406;35-49;164;151;315;SEC_406
2018;520;16-17;7;6;13;SEC_520
2018;609;03-11;36;38;74;SEC_609
2018;217;00-02;19;17;36;SEC_217
2018;523;00-02;16;18;34;SEC_523
2018;135;18-24;56;45;101;SEC_135
2018;411;00-02;9;16;25;SEC_411
2018;324;35-49;169;186;355;SEC_324
2018;117;16-17;18;23;41;SEC_117
2018;213;03-11;48;44;92;SEC_213
2018;521;75 i +;85;71;156;SEC_521
2018;120;25-34;98;114;212;SEC_120
2018;213;50-64;97;77;174;SEC_213
2018;141;16-17;7;11;18;SEC_141
2018;412;65-74;111;88;199;SEC_412
2018;308;12-15;49;50;99;SEC_308
2018;418;03-11;75;52;127;SEC_418
2018;533;16-17;13;15;28;SEC_533
2018;525;50-64;63;67;130;SEC_525
2018;436;35-49;202;222;424;SEC_436
2018;212;12-15;21;34;55;SEC_212
2018;318;50-64;113;89;202;SEC_318
2018;427;35-49;224;236;460;SEC_427
2018;614;50-64;82;78;160;SEC_614
2018;526;12-15;33;36;69;SEC_526
2018;420;12-15;44;36;80;SEC_420
2018;441;35-49;218;245;463;SEC_441
2018;123;75 i +;93;67;160;SEC_123
2018;328;12-15;53;43;96;SEC_328
2018;529;50-64;116;100;216;SEC_529
2018;106;50-64;216;151;367;SEC_106
2018;437;16-17;17;18;35;SEC_437
2018;504;35-49;137;125;262;SEC_504
2018;605;00-02;23;29;52;SEC_605
2018;531;03-11;42;40;82;SEC_531
2018;602;65-74;73;37;110;SEC_602
2018;528;75 i +;80;52;132;SEC_528
2018;102;12-15;22;30;52;SEC_102
2018;237;35-49;177;179;356;SEC_237
2018;324;25-34;84;81;165;SEC_324
2018;231;18-24;59;59;118;SEC_231
2018;601;75 i +;161;125;286;SEC_601
2018;611;18-24;47;57;104;SEC_611
2018;609;50-64;60;64;124;SEC_609
2018;320;35-49;54;72;126;SEC_320
2018;619;12-15;20;20;40;SEC_619
2018;609;12-15;13;15;28;SEC_609
2018;307;16-17;8;9;17;SEC_307
2018;140;18-24;37;44;81;SEC_140
2018;410;00-02;17;20;37;SEC_410
2018;115;50-64;127;134;261;SEC_115
2018;412;03-11;38;54;92;SEC_412
2018;517;16-17;22;30;52;SEC_517
2018;514;16-17;12;9;21;SEC_514
2018;502;16-17;16;12;28;SEC_502
2018;410;50-64;153;153;306;SEC_410
2018;108;00-02;15;18;33;SEC_108
2018;632;75 i +;58;33;91;SEC_632
2018;238;35-49;138;122;260;SEC_238
2018;302;50-64;131;108;239;SEC_302
2018;616;35-49;276;251;527;SEC_616
2018;535;75 i +;77;77;154;SEC_535
2018;237;12-15;21;36;57;SEC_237
2018;608;03-11;55;49;104;SEC_608
2018;625;18-24;25;35;60;SEC_625
2018;601;16-17;16;22;38;SEC_601
2018;240;16-17;13;18;31;SEC_240
2018;436;16-17;15;25;40;SEC_436
2018;210;50-64;81;79;160;SEC_210
2018;101;18-24;57;49;106;SEC_101
2018;320;12-15;4;2;6;SEC_320
2018;140;25-34;74;60;134;SEC_140
2018;625;25-34;59;63;122;SEC_625
2018;118;12-15;44;28;72;SEC_118
2018;223;12-15;26;26;52;SEC_223
2018;217;50-64;134;136;270;SEC_217
2018;414;25-34;179;154;333;SEC_414
2018;504;16-17;9;4;13;SEC_504
2018;421;12-15;30;17;47;SEC_421
2018;506;35-49;183;176;359;SEC_506
2018;311;00-02;22;22;44;SEC_311
2018;239;35-49;145;152;297;SEC_239
2018;310;12-15;19;17;36;SEC_310
2018;510;00-02;10;13;23;SEC_510
2018;234;12-15;13;10;23;SEC_234
2018;440;50-64;90;93;183;SEC_440
2018;325;65-74;136;111;247;SEC_325
2018;329;03-11;98;113;211;SEC_329
2018;133;25-34;61;54;115;SEC_133
2018;619;18-24;27;41;68;SEC_619
2018;107;00-02;26;14;40;SEC_107
2018;221;75 i +;115;73;188;SEC_221
2018;615;03-11;37;32;69;SEC_615
2018;405;18-24;84;92;176;SEC_405
2018;248;00-02;16;14;30;SEC_248
2018;104;35-49;108;109;217;SEC_104
2018;212;16-17;14;19;33;SEC_212
2018;506;03-11;50;57;107;SEC_506
2018;124;03-11;36;34;70;SEC_124
2018;122;12-15;24;20;44;SEC_122
2018;243;03-11;56;73;129;SEC_243
2018;621;03-11;55;56;111;SEC_621
2018;507;03-11;33;34;67;SEC_507
2018;105;00-02;18;12;30;SEC_105
2018;533;65-74;82;62;144;SEC_533
2018;107;12-15;28;37;65;SEC_107
2018;601;12-15;33;39;72;SEC_601
2018;221;18-24;79;91;170;SEC_221
2018;106;16-17;17;19;36;SEC_106
2018;247;16-17;18;14;32;SEC_247
2018;605;50-64;147;122;269;SEC_605
2018;423;65-74;45;31;76;SEC_423
2018;121;18-24;38;35;73;SEC_121
2018;501;25-34;33;40;73;SEC_501
2018;315;75 i +;68;60;128;SEC_315
2018;119;75 i +;109;73;182;SEC_119
2018;619;03-11;46;52;98;SEC_619
2018;513;03-11;69;76;145;SEC_513
2018;426;12-15;21;22;43;SEC_426
2018;627;35-49;89;100;189;SEC_627
2018;231;75 i +;84;39;123;SEC_231
2018;320;12-15;37;38;75;SEC_320
2018;301;75 i +;145;99;244;SEC_301
2018;517;65-74;78;57;135;SEC_517
2018;108;50-64;146;138;284;SEC_108
2018;614;16-17;11;6;17;SEC_614
2018;616;12-15;45;44;89;SEC_616
2018;530;25-34;150;124;274;SEC_530
2018;416;50-64;131;112;243;SEC_416
2018;229;65-74;46;31;77;SEC_229
2018;533;50-64;173;159;332;SEC_533
2018;208;65-74;124;88;212;SEC_208
2018;530;35-49;265;258;523;SEC_530
2018;313;65-74;130;103;233;SEC_313
2018;141;25-34;45;51;96;SEC_141
2018;510;50-64;105;96;201;SEC_510
2018;426;00-02;19;16;35;SEC_426
2018;437;75 i +;118;80;198;SEC_437
2018;104;50-64;83;88;171;SEC_104
2018;224;12-15;22;24;46;SEC_224
2018;524;50-64;117;102;219;SEC_524
2018;323;16-17;19;18;37;SEC_323
2018;117;25-34;106;104;210;SEC_117
2018;614;00-02;3;7;10;SEC_614
2018;602;18-24;43;55;98;SEC_602
2018;240;65-74;56;44;100;SEC_240
2018;243;35-49;190;202;392;SEC_243
2018;114;75 i +;114;88;202;SEC_114
2018;305;35-49;177;207;384;SEC_305
2018;631;03-11;39;49;88;SEC_631
2018;427;12-15;32;39;71;SEC_427
2018;403;18-24;38;45;83;SEC_403
2018;602;00-02;12;10;22;SEC_602
2018;313;50-64;197;162;359;SEC_313
2018;207;12-15;35;36;71;SEC_207
2018;306;16-17;21;16;37;SEC_306
2018;133;75 i +;66;31;97;SEC_133
2018;624;18-24;25;37;62;SEC_624
2018;323;50-64;193;161;354;SEC_323
2018;115;00-02;10;11;21;SEC_115
2018;531;65-74;43;24;67;SEC_531
2018;405;16-17;17;21;38;SEC_405
2018;605;25-34;76;76;152;SEC_605
2018;202;65-74;63;42;105;SEC_202
2018;307;12-15;16;20;36;SEC_307
2018;601;03-11;67;83;150;SEC_601
2018;229;12-15;35;38;73;SEC_229
2018;423;00-02;22;21;43;SEC_423
2018;431;12-15;45;40;85;SEC_431
2018;411;25-34;65;61;126;SEC_411
2018;202;25-34;148;158;306;SEC_202
2018;530;50-64;148;136;284;SEC_530
2018;411;50-64;92;74;166;SEC_411
2018;224;00-02;17;23;40;SEC_224
2018;114;03-11;45;60;105;SEC_114
2018;101;75 i +;61;40;101;SEC_101
2018;205;50-64;101;108;209;SEC_205
2018;631;12-15;12;17;29;SEC_631
2018;529;75 i +;89;60;149;SEC_529
2018;229;25-34;153;144;297;SEC_229
2018;133;16-17;8;8;16;SEC_133
2018;610;65-74;118;66;184;SEC_610
2018;121;75 i +;66;34;100;SEC_121
2018;249;65-74;45;32;77;SEC_249
2018;130;00-02;13;21;34;SEC_130
2018;129;25-34;63;59;122;SEC_129
2018;307;00-02;11;8;19;SEC_307
2018;525;35-49;128;122;250;SEC_525
2018;411;75 i +;100;71;171;SEC_411
2018;130;16-17;12;6;18;SEC_130
2018;320;03-11;62;58;120;SEC_320
2018;207;25-34;150;132;282;SEC_207
2018;224;35-49;170;152;322;SEC_224
2018;127;75 i +;38;32;70;SEC_127
2018;317;50-64;92;88;180;SEC_317
2018;123;25-34;78;61;139;SEC_123
2018;318;16-17;3;7;10;SEC_318
2018;111;25-34;47;34;81;SEC_111
2018;414;18-24;83;88;171;SEC_414
2018;409;50-64;167;156;323;SEC_409
2018;326;25-34;106;82;188;SEC_326
2018;120;12-15;18;43;61;SEC_120
2018;538;75 i +;102;60;162;SEC_538
2018;114;12-15;26;25;51;SEC_114
2018;427;25-34;144;130;274;SEC_427
2018;317;00-02;24;18;42;SEC_317
2018;422;18-24;58;53;111;SEC_422
2018;216;65-74;85;65;150;SEC_216
2018;128;00-02;17;17;34;SEC_128
2018;113;25-34;80;95;175;SEC_113
2018;221;12-15;31;37;68;SEC_221
2018;524;18-24;53;63;116;SEC_524
2018;134;65-74;71;62;133;SEC_134
2018;518;18-24;37;53;90;SEC_518
2018;210;03-11;30;36;66;SEC_210
2018;521;50-64;78;65;143;SEC_521
2018;320;03-11;20;13;33;SEC_320
2018;111;00-02;4;8;12;SEC_111
2018;406;03-11;59;48;107;SEC_406
2018;616;03-11;114;108;222;SEC_616
2018;317;65-74;24;31;55;SEC_317
2018;321;00-02;23;37;60;SEC_321
2018;211;03-11;59;71;130;SEC_211
2018;115;03-11;53;52;105;SEC_115
2018;507;50-64;77;79;156;SEC_507
2018;138;25-34;32;52;84;SEC_138
2018;427;00-02;27;28;55;SEC_427
2018;301;18-24;43;43;86;SEC_301
2018;412;00-02;17;26;43;SEC_412
2018;116;12-15;27;19;46;SEC_116
2018;131;50-64;128;117;245;SEC_131
2018;224;75 i +;69;30;99;SEC_224
2018;101;65-74;72;82;154;SEC_101
2018;131;12-15;15;18;33;SEC_131
2018;505;03-11;44;43;87;SEC_505
2018;535;12-15;14;19;33;SEC_535
2018;421;18-24;50;59;109;SEC_421
2018;208;03-11;30;43;73;SEC_208
2018;304;65-74;66;52;118;SEC_304
2018;611;35-49;222;244;466;SEC_611
2018;613;35-49;136;155;291;SEC_613
2018;405;03-11;84;81;165;SEC_405
2018;630;18-24;22;29;51;SEC_630
2018;242;75 i +;77;58;135;SEC_242
2018;103;50-64;72;68;140;SEC_103
2018;602;12-15;21;29;50;SEC_602
2018;411;16-17;10;10;20;SEC_411
2018;406;18-24;71;59;130;SEC_406
